stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"de:08212:1201:23:C","Karlsruhe Albtalbahnhof","48.99247114","8.39326513","0100","","","Pde:08212:1201"
"de:08212:1201:3:2","Karlsruhe Albtalbahnhof","48.99386219","8.39607685","0100","","","Pde:08212:1201"
"de:08212:1201:3:3","Karlsruhe Albtalbahnhof","48.99352032","8.39610380","0100","","","Pde:08212:1201"
"de:08212:1201:34:D","Karlsruhe Albtalbahnhof (Ersatzhalt)","48.99319024","8.39710992","0100","","","Pde:08212:1201"
"de:08212:1201:4:4","Karlsruhe Albtalbahnhof","48.99386219","8.39621160","0100","","","Pde:08212:1201"
"de:08212:1206:1:1","Karlsruhe Dammerstock","48.98468407","8.40364067","0100","","","Pde:08212:1206"
"de:08212:1206:12:12","Karlsruhe Dammerstock","48.98481966","8.40313761","0100","","","Pde:08212:1206"
"de:08212:1206:2:2","Karlsruhe Dammerstock","48.98421244","8.40361372","0100","","","Pde:08212:1206"
"de:08212:1207:0:1","Karlsruhe Schloss Rüppurr","48.98147103","8.40379338","0100","","","Pde:08212:1207"
"de:08212:1207:0:11","Karlsruhe Schloss Rüppurr","48.98104654","8.40365863","0100","","","Pde:08212:1207"
"de:08212:1207:0:2","Karlsruhe Schloss Rüppurr","48.98087556","8.40381135","0100","","","Pde:08212:1207"
"de:08212:1208:0:1","Rüppurr Ostendorfplatz","48.97598775","8.40664104","0100","","","Pde:08212:1208"
"de:08212:1208:0:2","Rüppurr Ostendorfplatz","48.97544529","8.40654223","0100","","","Pde:08212:1208"
"de:08212:1209:0:1","Rüppurr Tulpenstraße","48.97134124","8.40405389","0100","","","Pde:08212:1209"
"de:08212:1209:0:2","Rüppurr Tulpenstraße","48.97088128","8.40404491","0100","","","Pde:08212:1209"
"de:08212:1210:0:1","Rüppurr Battstraße","48.96570351","8.40477255","0100","","","Pde:08212:1210"
"de:08212:1210:0:11","Rüppurr Battstraße","48.96568582","8.40440424","0100","","","Pde:08212:1210"
"de:08212:1210:0:2","Rüppurr Battstraße","48.96492503","8.40482644","0100","","","Pde:08212:1210"
"de:08212:1211:0:11","Karlsruhe Erlenweg","48.98265605","8.40870717","0100","","",""
"de:08212:1213:11:11","Rüppurr Heinrich-Heine-Ring","48.96626378","8.40701833","0100","","","Pde:08212:1213"
"de:08212:1213:11:12","Rüppurr Heinrich-Heine-Ring","48.96635224","8.40700935","0100","","","Pde:08212:1213"
"de:08212:1214:11:11","Rüppurr Hegaustraße","48.96670608","8.41143804","0100","","","Pde:08212:1214"
"de:08212:1214:11:12","Rüppurr Hegaustraße","48.96679454","8.41075533","0100","","","Pde:08212:1214"
"de:08212:1215:11:11","Rüppurr Prinzenweg","48.96868758","8.41446537","0100","","","Pde:08212:1215"
"de:08212:1215:11:12","Rüppurr Prinzenweg","48.96870527","8.41441147","0100","","","Pde:08212:1215"
"de:08212:1216:11:11","Rüppurr Märchenring","48.97033876","8.41621708","0100","","","Pde:08212:1216"
"de:08212:1216:11:12","Rüppurr Märchenring","48.97055105","8.41574098","0100","","","Pde:08212:1216"
"de:08212:13:1:1","Neureut-Heide","49.03680063","8.38820761","0100","","","Pde:08212:13"
"de:08212:13:2:2","Neureut-Heide","49.03617049","8.38798303","0100","","","Pde:08212:13"
"de:08212:1510:1:1","Durlach Hubstraße","49.00722845","8.47248755","0100","","","Pde:08212:1510"
"de:08212:1510:2:2","Durlach Hubstraße","49.00708114","8.47201144","0100","","","Pde:08212:1510"
"de:08212:1521:1:1","Grötzingen","49.00606759","8.49293321","0100","","","Pde:08212:1521"
"de:08212:1521:2:11","Grötzingen Bahnhof","49.00608527","8.49347220","0100","","","Pde:08212:1521"
"de:08212:1521:2:12","Grötzingen Bahnhof","49.00612063","8.49344525","0100","","","Pde:08212:1521"
"de:08212:1521:3:2","Grötzingen","49.00606759","8.49279846","0100","","","Pde:08212:1521"
"de:08212:1521:3:3","Grötzingen","49.00612063","8.49238524","0100","","","Pde:08212:1521"
"de:08212:1521:4:13","Grötzingen Bahnhof","49.00661561","8.49271761","0100","","","Pde:08212:1521"
"de:08212:1525:1:1","Grötzingen Oberausstraße","49.00518367","8.50391062","0100","","","Pde:08212:1525"
"de:08212:1525:2:2","Grötzingen Oberausstraße","49.00530153","8.50359621","0100","","","Pde:08212:1525"
"de:08212:1527:0:1","Grötzingen Hl.-Kreuz-Kirche","49.00435277","8.50356028","0100","","","Pde:08212:1527"
"de:08212:1527:0:2","Grötzingen Hl.-Kreuz-Kirche","49.00448241","8.50365909","0100","","","Pde:08212:1527"
"de:08212:16:1:1","Durlach Friedrichschule","48.99933760","8.46855293","0100","","","Pde:08212:16"
"de:08212:16:2:2","Durlach Friedrichschule","48.99927867","8.46892124","0100","","","Pde:08212:16"
"de:08212:16:91:1","Durlach Friedrichschule","48.99933171","8.46860683","0100","","","Pde:08212:16"
"de:08212:16:92:2","Durlach Friedrichschule","48.99929046","8.46887632","0100","","","Pde:08212:16"
"de:08212:1600:1:1","Grötzingen Krappmühlenweg","49.00586724","8.51269614","0100","","","Pde:08212:1600"
"de:08212:1600:1:2","Grötzingen Krappmühlenweg","49.00587313","8.51204936","0100","","","Pde:08212:1600"
"de:08212:1600:2:21","Grötzingen Krappmühlenweg","49.00525438","8.51371124","0100","","","Pde:08212:1600"
"de:08212:1600:2:22","Grötzingen Krappmühlenweg","49.00541349","8.51308242","0100","","","Pde:08212:1600"
"de:08212:1644:1:1","Grötzingen Im Sonnental","49.00163604","8.50287756","0100","","","Pde:08212:1644"
"de:08212:1644:1:2","Grötzingen Im Sonnental","49.00182462","8.50293146","0100","","","Pde:08212:1644"
"de:08212:1644:1:3","Grötzingen Im Sonnental","49.00165961","8.50252721","0100","","","Pde:08212:1644"
"de:08212:17:1:1","Durlach Schlossplatz","48.99911954","8.47355655","0100","","","Pde:08212:17"
"de:08212:17:11:11","Durlach Schlossplatz","48.99902524","8.47448181","0100","","","Pde:08212:17"
"de:08212:17:2:2","Durlach Schlossplatz","48.99914901","8.47429317","0100","","","Pde:08212:17"
"de:08212:17:91:1","Durlach Schlossplatz","48.99912544","8.47381706","0100","","","Pde:08212:17"
"de:08212:17:92:2","Durlach Schlossplatz","48.99909597","8.47373621","0100","","","Pde:08212:17"
"de:08212:1700:1:1","Maxau","49.03598204","8.30783534","0100","","","Pde:08212:1700"
"de:08212:1700:2:2","Maxau","49.03601737","8.30708974","0100","","","Pde:08212:1700"
"de:08212:18:1:1","Durlach Turmberg","48.99987391","8.47851525","0100","","","Pde:08212:18"
"de:08212:18:1:2","Durlach Turmberg","48.99989749","8.47855118","0100","","","Pde:08212:18"
"de:08212:18:1:3","Durlach Turmberg","48.99993285","8.47823677","0100","","","Pde:08212:18"
"de:08212:18:1:4","Durlach Turmberg","49.00025110","8.47787744","0100","","","Pde:08212:18"
"de:08212:18:1:5","Durlach Turmberg","49.00012733","8.47816490","0100","","","Pde:08212:18"
"de:08212:18:1:6","Durlach Turmberg","49.00000946","8.47844338","0100","","","Pde:08212:18"
"de:08212:18:12:9","Durlach Turmberg","48.99943779","8.47868593","0100","","","Pde:08212:18"
"de:08212:18:13:12","Durlach Turmberg","49.00020984","8.47808406","0100","","","Pde:08212:18"
"de:08212:18:91:1","Durlach Turmberg","48.99989160","8.47847931","0100","","","Pde:08212:18"
"de:08212:19:1:1","Durlach Karl-Weysser-Straße","48.99867752","8.47671862","0100","","","Pde:08212:19"
"de:08212:19:11:11","Durlach Karl-Weysser-Straße","48.99858322","8.47670963","0100","","","Pde:08212:19"
"de:08212:2002:0:1","Durlach Friedhof","49.00250234","8.48335717","0100","","","Pde:08212:2002"
"de:08212:2002:0:2","Durlach Friedhof","49.00249645","8.48314157","0100","","","Pde:08212:2002"
"de:08212:2003:0:1","Grötzingen Augustenburg","49.00425848","8.49876327","0100","","","Pde:08212:2003"
"de:08212:2003:0:2","Grötzingen Augustenburg","49.00434688","8.49888005","0100","","","Pde:08212:2003"
"de:08212:2004:0:1","Durlach Neßlerstraße","49.00243752","8.48701331","0100","","",""
"de:08212:201:1:1","Karlsruhe Eckenerstraße","49.00576117","8.35044244","0100","","","Pde:08212:201"
"de:08212:201:2:2","Karlsruhe Eckenerstraße","49.00632098","8.35122397","0100","","","Pde:08212:201"
"de:08212:201:21:21","Karlsruhe Eckenerstraße","49.00644473","8.35117007","0100","","","Pde:08212:201"
"de:08212:201:22:22","Karlsruhe Eckenerstraße","49.00625027","8.35128685","0100","","","Pde:08212:201"
"de:08212:2016:1:1","Grötzingen LTZ Augustenberg","49.00313291","8.49266371","0100","","","Pde:08212:2016"
"de:08212:2016:1:2","Grötzingen LTZ Augustenberg","49.00315648","8.49278049","0100","","","Pde:08212:2016"
"de:08212:203:1:1","Karlsruhe Rheinhafenstraße","49.00138852","8.34489983","0100","","","Pde:08212:203"
"de:08212:203:2:2","Karlsruhe Rheinhafenstraße","49.00167729","8.34522323","0100","","","Pde:08212:203"
"de:08212:203:21:21","Karlsruhe Rheinhafenstraße","49.00209571","8.34538492","0100","","","Pde:08212:203"
"de:08212:203:22:22","Karlsruhe Rheinhafenstraße","49.00173622","8.34545679","0100","","","Pde:08212:203"
"de:08212:204:1:1","Daxlanden Thomas-Mann-Straße","48.99922563","8.34155810","0100","","","Pde:08212:204"
"de:08212:204:2:2","Daxlanden Thomas-Mann-Straße","48.99904293","8.34136047","0100","","","Pde:08212:204"
"de:08212:205:1:1","Daxlanden Karl-Delisle-Straße","48.99576009","8.33778517","0100","","","Pde:08212:205"
"de:08212:205:11:11","Daxlanden Karl-Delisle-Straße","48.99610783","8.33844094","0100","","","Pde:08212:205"
"de:08212:205:2:2","Daxlanden Karl-Delisle-Straße","48.99630233","8.33837806","0100","","","Pde:08212:205"
"de:08212:206:1:1","Daxlanden Dornröschenweg","48.99251829","8.33506328","0100","","","Pde:08212:206"
"de:08212:206:2:2","Daxlanden Dornröschenweg","48.99312541","8.33556634","0100","","","Pde:08212:206"
"de:08212:206:3:3","Daxlanden Dornröschenweg","48.99145730","8.33416496","0100","","","Pde:08212:206"
"de:08212:209:1:1","Daxlanden Nussbaumweg","48.98914660","8.33300614","0100","","","Pde:08212:209"
"de:08212:209:2:2","Daxlanden Nussbaumweg","48.98961229","8.33337445","0100","","","Pde:08212:209"
"de:08212:2102:0:1","KA-Grötzingen Emil-Arheit-Halle","49.02260582","8.49677800","0100","","",""
"de:08212:2103:0:1","Grötzingen Fröbelstraße","49.00769397","8.49115454","0100","","","Pde:08212:2103"
"de:08212:2103:0:2","Grötzingen Fröbelstraße","49.00773521","8.49105573","0100","","","Pde:08212:2103"
"de:08212:2104:0:11","Grötzingen Rathaus","49.00766450","8.49618511","0100","","","Pde:08212:2104"
"de:08212:2104:0:12","Grötzingen Rathaus","49.00761147","8.49521493","0100","","","Pde:08212:2104"
"de:08212:2104:0:13","Grötzingen Rathaus","49.00750540","8.49486459","0100","","","Pde:08212:2104"
"de:08212:2105:0:1","Grötzingen Karl-Leopold-Straße","49.01082871","8.49506221","0100","","","Pde:08212:2105"
"de:08212:2105:0:2","Grötzingen Karl-Leopold-Straße","49.01083461","8.49500832","0100","","","Pde:08212:2105"
"de:08212:2106:0:1","Grötzingen Nord","49.01517697","8.49419983","0100","","","Pde:08212:2106"
"de:08212:2106:0:2","Grötzingen Nord","49.01461725","8.49413695","0100","","","Pde:08212:2106"
"de:08212:2106:0:4","Grötzingen Nord","49.01467617","8.49420882","0100","","","Pde:08212:2106"
"de:08212:2107:0:1","Grötzingen Büchelbergstraße","49.00567277","8.49565510","0100","","","Pde:08212:2107"
"de:08212:2107:0:2","Grötzingen Büchelbergstraße","49.00565510","8.49560120","0100","","","Pde:08212:2107"
"de:08212:2108:0:1","Grötzingen Staigstraße","49.00286183","8.49789191","0100","","","Pde:08212:2108"
"de:08212:2108:0:2","Grötzingen Staigstraße","49.00293844","8.49786496","0100","","","Pde:08212:2108"
"de:08212:2109:0:1","Grötzingen Gustav-Hofmann-Str.","49.00402276","8.50661455","0100","","","Pde:08212:2109"
"de:08212:2109:0:2","Grötzingen Gustav-Hofmann-Str.","49.00403455","8.50653370","0100","","","Pde:08212:2109"
"de:08212:211:0:1","Karlsruhe Messe","48.98171275","8.32860439","0232","","",""
"de:08212:2110:2:3","Grötzingen Ringelberghohl","49.00346292","8.50233857","0100","","","Pde:08212:2110"
"de:08212:2110:2:4","Grötzingen Ringelberghohl","49.00348650","8.50245535","0100","","","Pde:08212:2110"
"de:08212:2111:1:1","Grötzingen Eisenbahnstraße","49.00510117","8.50113483","0100","","",""
"de:08212:2112:1:1","Grötzingen An der Pfinz","49.00592616","8.50196128","0100","","",""
"de:08212:2222:0:1","Stupferich Efeustraße","48.95665587","8.51250750","0100","","","Pde:08212:2222"
"de:08212:2222:0:2","Stupferich Efeustraße","48.95672076","8.51269614","0100","","","Pde:08212:2222"
"de:08212:23:1:1","Neureut Rosmarinweg","49.03563457","8.38551267","0100","","","Pde:08212:23"
"de:08212:23:1:2","Neureut Rosmarinweg","49.03524588","8.38593487","0100","","","Pde:08212:23"
"de:08212:2302:0:1","Durlach Dürrbachstraße","48.99481115","8.48197376","0100","","","Pde:08212:2302"
"de:08212:2302:0:2","Durlach Dürrbachstraße","48.99488777","8.48194681","0100","","","Pde:08212:2302"
"de:08212:2303:0:1","Durlach Lerchenberg","48.99221768","8.48668992","0100","","","Pde:08212:2303"
"de:08212:2303:0:2","Durlach Lerchenberg","48.99156340","8.48826197","0100","","","Pde:08212:2303"
"de:08212:2304:0:1","Durlach Eisenhafengrund","48.98810322","8.49169353","0100","","","Pde:08212:2304"
"de:08212:2304:0:2","Durlach Eisenhafengrund","48.98871628","8.49131624","0100","","","Pde:08212:2304"
"de:08212:2305:0:1","Thomashof","48.96714839","8.50446758","0100","","","Pde:08212:2305"
"de:08212:2305:0:2","Durlach Thomashof","48.96776171","8.50429690","0100","","","Pde:08212:2305"
"de:08212:2306:0:1","Stupferich Gerberastraße","48.95637864","8.50734218","0100","","","Pde:08212:2306"
"de:08212:2306:0:2","Stupferich Gerberastraße","48.95649661","8.50732422","0100","","","Pde:08212:2306"
"de:08212:2307:0:1","Stupferich Karlsbader Str.","48.95388935","8.50773744","0100","","","Pde:08212:2307"
"de:08212:2307:0:2","Stupferich Karlsbader Str.","48.95423739","8.50876152","0100","","","Pde:08212:2307"
"de:08212:2307:0:3","Stupferich Karlsbader Str.","48.95397193","8.50799795","0100","","","Pde:08212:2307"
"de:08212:231:1:1","Hagsfeld Süd","49.02421988","8.44912237","0100","","","Pde:08212:231"
"de:08212:231:11:4","Hagsfeld Süd","49.02509757","8.44977814","0100","","","Pde:08212:231"
"de:08212:231:12:3","Hagsfeld Süd","49.02486784","8.45000272","0100","","","Pde:08212:231"
"de:08212:231:2:2","Hagsfeld Süd","49.02465578","8.44991289","0100","","","Pde:08212:231"
"de:08212:233:1:1","Hagsfeld Geroldsäcker","49.03290777","8.45535668","0100","","","Pde:08212:233"
"de:08212:233:2:2","Hagsfeld Geroldsäcker","49.03277231","8.45536566","0100","","","Pde:08212:233"
"de:08212:237:1:1","Knielingen Sudetenstraße","49.03054010","8.34512441","0100","","","Pde:08212:237"
"de:08212:237:11:11","Knielingen Sudetenstraße","49.03055777","8.34531306","0100","","","Pde:08212:237"
"de:08212:237:12:12","Knielingen Sudetenstraße","49.03040464","8.34512441","0100","","","Pde:08212:237"
"de:08212:237:2:2","Knielingen Sudetenstraße","49.03028684","8.34553764","0100","","","Pde:08212:237"
"de:08212:238:1:1","Knielingen Pionierstraße","49.03348495","8.34808885","0100","","","Pde:08212:238"
"de:08212:238:11:11","Knielingen Pionierstraße","49.03337305","8.34714562","0100","","","Pde:08212:238"
"de:08212:238:12:12","Knielingen Pionierstraße","49.03331415","8.34718155","0100","","","Pde:08212:238"
"de:08212:238:2:2","Knielingen Pionierstraße","49.03321403","8.34769359","0100","","","Pde:08212:238"
"de:08212:238:23:23","Knielingen Pionierstraße","49.03265452","8.34719952","0100","","","Pde:08212:238"
"de:08212:238:24:24","Knielingen Pionierstraße","49.03340249","8.34780139","0100","","","Pde:08212:238"
"de:08212:239:1:1","Knielingen Egon-Eiermann-Allee","49.03598204","8.35015498","0100","","","Pde:08212:239"
"de:08212:239:11:11","Knielingen Egon-Eiermann-Allee","49.03519288","8.35120601","0100","","","Pde:08212:239"
"de:08212:239:12:12","Knielingen Egon-Eiermann-Allee","49.03505153","8.35129584","0100","","","Pde:08212:239"
"de:08212:239:2:2","Knielingen Egon-Eiermann-Allee","49.03568758","8.35047837","0100","","","Pde:08212:239"
"de:08212:239:23:23","Knielingen Egon-Eiermann-Allee","49.03595259","8.35032566","0100","","","Pde:08212:239"
"de:08212:239:24:24","Knielingen Egon-Eiermann-Allee","49.03565224","8.35037057","0100","","","Pde:08212:239"
"de:08212:240:2:2","Knielingen Nord","49.03774288","8.34778342","0100","","","Pde:08212:240"
"de:08212:240:21:21","Knielingen Nord","49.03849078","8.34697494","0100","","","Pde:08212:240"
"de:08212:26:11:21","Karlsruhe Rheinhafen Nord","49.01710351","8.32049261","0100","","","Pde:08212:26"
"de:08212:3:1:1","KA Durlacher Tor/KIT-Campus Süd","49.00893728","8.41777117","0100","","","Pde:08212:3"
"de:08212:3:11:11","KA Durlacher Tor/KIT-Campus Süd","49.00919066","8.41792388","0100","","","Pde:08212:3"
"de:08212:3:11:13","KA Durlacher Tor/KIT-Campus Süd","49.00939100","8.41845389","0100","","","Pde:08212:3"
"de:08212:3:11:14","KA Durlacher Tor/KIT-Campus Süd","49.00929083","8.41819338","0100","","","Pde:08212:3"
"de:08212:3:12:12","KA Durlacher Tor/KIT-Campus Süd","49.00861320","8.41855270","0100","","","Pde:08212:3"
"de:08212:3:2:2","KA Durlacher Tor/KIT-Campus Süd","49.00873105","8.41873237","0100","","","Pde:08212:3"
"de:08212:3:3:3","KA Durlacher Tor/KIT-Campus Süd","49.00924369","8.41778015","0100","","","Pde:08212:3"
"de:08212:3:4:4","KA Durlacher Tor/KIT-Campus Süd","49.00954420","8.41863355","0100","","","Pde:08212:3"
"de:08212:3002:0:1","Karlsruhe Studentenhaus","49.01146507","8.41812151","0100","","","Pde:08212:3002"
"de:08212:3002:0:2","Karlsruhe Studentenhaus","49.01098191","8.41789693","0100","","","Pde:08212:3002"
"de:08212:3003:0:A","Karlsruhe Pastor-Felke-Straße","49.01548922","8.42224478","0100","","","Pde:08212:3003"
"de:08212:3003:0:B","Karlsruhe Pastor-Felke-Straße","49.01560116","8.42226274","0100","","","Pde:08212:3003"
"de:08212:3004:0:1","Karlsruhe Büchiger Allee","49.01981350","8.42130155","0100","","","Pde:08212:3004"
"de:08212:3004:0:2","Karlsruhe Büchiger Allee","49.01954840","8.42130155","0100","","","Pde:08212:3004"
"de:08212:3005:0:1","Karlsruhe Rintheimer Querallee","49.02554525","8.42465226","0100","","","Pde:08212:3005"
"de:08212:3005:0:2","Karlsruhe Rintheimer Querallee","49.02523305","8.42396056","0100","","","Pde:08212:3005"
"de:08212:3008:0:1","Waldstadt Breslauer Straße","49.02868476","8.43010504","0100","","","Pde:08212:3008"
"de:08212:3008:0:2","Waldstadt Breslauer Straße","49.02901460","8.43041945","0100","","","Pde:08212:3008"
"de:08212:3009:0:1","Waldstadt Schneidemühler Str.","49.03526944","8.43151539","0100","","","Pde:08212:3009"
"de:08212:3009:0:2","Waldstadt Schneidemühler Str.","49.03486896","8.43092250","0100","","","Pde:08212:3009"
"de:08212:3010:0:1","Waldstadt Kolberger Straße","49.03857912","8.43536018","0100","","","Pde:08212:3010"
"de:08212:3010:0:2","Waldstadt Kolberger Straße","49.03816100","8.43470441","0100","","","Pde:08212:3010"
"de:08212:3011:0:1","Waldstadt Elbinger Straße West","49.04124083","8.43845039","0100","","","Pde:08212:3011"
"de:08212:3011:0:2","Waldstadt Elbinger Straße West","49.04086396","8.43784851","0100","","","Pde:08212:3011"
"de:08212:3012:1:1","Waldstadt Europäische Schule","49.04479742","8.44679573","0100","","","Pde:08212:3012"
"de:08212:3012:11:11","Waldstadt Europäische Schule","49.04538623","8.44770303","0100","","","Pde:08212:3012"
"de:08212:3012:2:2","Waldstadt Europäische Schule","49.04533913","8.44729879","0100","","","Pde:08212:3012"
"de:08212:3013:1:1","Hagsfeld Reitschulschlag","49.04252453","8.46080047","0100","","","Pde:08212:3013"
"de:08212:3013:2:2","Hagsfeld Reitschulschlag","49.04326058","8.46087234","0100","","","Pde:08212:3013"
"de:08212:3013:3:3","Hagsfeld Reitschulschlag","49.04407906","8.46106996","0100","","","Pde:08212:3013"
"de:08212:3014:0:A","Karlsruhe Emil-Gött-Straße","49.01336229","8.42060086","0100","","","Pde:08212:3014"
"de:08212:3014:0:B","Karlsruhe Emil-Gött-Straße","49.01332694","8.42033137","0100","","","Pde:08212:3014"
"de:08212:3017:1:1","Waldstadt Elbinger Straße Ost","49.04079330","8.45069442","0100","","","Pde:08212:3017"
"de:08212:3017:2:2","Waldstadt Elbinger Straße Ost","49.04064608","8.45049679","0100","","","Pde:08212:3017"
"de:08212:302:1:1","Daxlanden Mauerweg","49.00780593","8.33900688","0100","","","Pde:08212:302"
"de:08212:302:11:11","Daxlanden Mauerweg","49.00784128","8.33939316","0100","","","Pde:08212:302"
"de:08212:302:2:2","Daxlanden Mauerweg","49.00771164","8.33951892","0100","","","Pde:08212:302"
"de:08212:302:22:22","Daxlanden Mauerweg","49.00777646","8.33957282","0100","","","Pde:08212:302"
"de:08212:303:1:1","Daxlanden Ankerstraße","49.00649187","8.33441649","0100","","","Pde:08212:303"
"de:08212:303:2:2","Daxlanden Ankerstraße","49.00672168","8.33481175","0100","","","Pde:08212:303"
"de:08212:303:21:21","Daxlanden Ankerstraße","49.00735809","8.33329360","0100","","","Pde:08212:303"
"de:08212:303:22:22","Daxlanden Ankerstraße","49.00734630","8.33333851","0100","","","Pde:08212:303"
"de:08212:304:1:1","Daxlanden Kirchplatz","49.00541349","8.33177545","0100","","","Pde:08212:304"
"de:08212:304:2:2","Daxlanden Kirchplatz","49.00523081","8.33236833","0100","","","Pde:08212:304"
"de:08212:304:21:A","Daxlanden Kirchplatz","49.00537813","8.33208087","0100","","","Pde:08212:304"
"de:08212:304:22:22","Daxlanden Kirchplatz","49.00527206","8.33272766","0100","","","Pde:08212:304"
"de:08212:304:23:C","Daxlanden Kirchplatz","49.00567867","8.33014949","0100","","","Pde:08212:304"
"de:08212:304:24:D","Daxlanden Kirchplatz","49.00548420","8.33025729","0100","","","Pde:08212:304"
"de:08212:305:1:1","Daxlanden Hammweg","49.00390490","8.32670895","0100","","","Pde:08212:305"
"de:08212:305:2:2","Daxlanden Hammweg","49.00349239","8.32827202","0100","","","Pde:08212:305"
"de:08212:305:22:22","Daxlanden Hammweg","49.00423491","8.32682573","0100","","","Pde:08212:305"
"de:08212:306:1:1","Daxlanden Waidweg","49.00438223","8.32210957","0100","","","Pde:08212:306"
"de:08212:306:11:11","Daxlanden Waidweg","49.00487135","8.32238805","0100","","","Pde:08212:306"
"de:08212:306:2:2","Daxlanden Waidweg","49.00428795","8.32273839","0100","","","Pde:08212:306"
"de:08212:306:21:21","Daxlanden Waidweg","49.00501278","8.32323247","0100","","","Pde:08212:306"
"de:08212:306:3:3","Daxlanden Waidweg","49.00467688","8.32237008","0100","","","Pde:08212:306"
"de:08212:307:1:1","Daxlanden Altrheinbrücke","49.00085812","8.31190471","0100","","","Pde:08212:307"
"de:08212:307:2:2","Daxlanden Altrheinbrücke","49.00083454","8.31194064","0100","","","Pde:08212:307"
"de:08212:307:91:1","Daxlanden Altrheinbrücke","49.00089348","8.31192268","0100","","","Pde:08212:307"
"de:08212:307:92:2","Daxlanden Altrheinbrücke","49.00081686","8.31190471","0100","","","Pde:08212:307"
"de:08212:308:21:21","Daxlanden Rappenwört","48.99919026","8.29530384","0100","","","Pde:08212:308"
"de:08212:308:3:3","Daxlanden Rappenwört","48.99891327","8.29542063","0100","","","Pde:08212:308"
"de:08212:310:1:1","Karlsruhe Dunantstraße","49.01145918","8.43575544","0100","","","Pde:08212:310"
"de:08212:310:2:2","Karlsruhe Dunantstraße","49.01145918","8.43631240","0100","","","Pde:08212:310"
"de:08212:3102:1:1","Hagsfeld Bahnhof","49.02722989","8.45373073","0100","","","Pde:08212:3102"
"de:08212:3102:11:11","Hagsfeld Bahnhof","49.02697661","8.45410802","0100","","","Pde:08212:3102"
"de:08212:3102:12:12","Hagsfeld Bahnhof","49.02697072","8.45430565","0100","","","Pde:08212:3102"
"de:08212:3102:2:2","Hagsfeld Bahnhof","49.02771878","8.45394632","0100","","","Pde:08212:3102"
"de:08212:3103:0:1","Hagsfeld Oberdorfstraße","49.02827245","8.45592262","0100","","","Pde:08212:3103"
"de:08212:3103:0:2","Hagsfeld Oberdorfstraße","49.02825478","8.45581482","0100","","","Pde:08212:3103"
"de:08212:3104:0:1","Hagsfeld Julius-Bender-Straße","49.02907939","8.45676703","0100","","","Pde:08212:3104"
"de:08212:3104:0:2","Hagsfeld Julius-Bender-Straße","49.02931500","8.45711738","0100","","","Pde:08212:3104"
"de:08212:3105:0:1","Hagsfeld Pfizer","49.02356012","8.45326360","0100","","","Pde:08212:3105"
"de:08212:3105:0:2","Hagsfeld Pfizer","49.02359547","8.45324564","0100","","","Pde:08212:3105"
"de:08212:3106:0:1","Hagsfeld An der Tagweide","49.02102706","8.45644364","0100","","","Pde:08212:3106"
"de:08212:3106:0:2","Hagsfeld An der Tagweide","49.02108008","8.45647059","0100","","","Pde:08212:3106"
"de:08212:3106:0:3","Hagsfeld An der Tagweide","49.02082088","8.45785400","0100","","","Pde:08212:3106"
"de:08212:3107:11:2","Hagsfeld Printzstraße","49.02374863","8.46301931","0100","","","Pde:08212:3107"
"de:08212:3107:12:1","Hagsfeld Printzstraße","49.02370150","8.46307321","0100","","","Pde:08212:3107"
"de:08212:3107:13:3","Hagsfeld Printzstraße","49.02444961","8.46141132","0100","","","Pde:08212:3107"
"de:08212:3108:0:1","Hagsfeld Neue Wiesen","49.02052633","8.46097115","0100","","","Pde:08212:3108"
"de:08212:3108:0:2","Hagsfeld Neue Wiesen","49.02050865","8.46099810","0100","","","Pde:08212:3108"
"de:08212:3109:0:1","Hagsfeld Storrenacker Süd","49.01892983","8.46699885","0100","","","Pde:08212:3109"
"de:08212:3109:0:2","Hagsfeld Storrenacker Süd","49.01894750","8.46694495","0100","","","Pde:08212:3109"
"de:08212:3110:0:1","Hagsfeld Storrenacker Mitte","49.02113899","8.46821157","0100","","","Pde:08212:3110"
"de:08212:3110:0:2","Hagsfeld Storrenacker Mitte","49.02087390","8.46799598","0100","","","Pde:08212:3110"
"de:08212:3111:0:1","Hagsfeld Storrenacker Nord","49.02523894","8.47057414","0100","","","Pde:08212:3111"
"de:08212:3111:0:2","Hagsfeld Storrenacker Nord","49.02532730","8.47052922","0100","","","Pde:08212:3111"
"de:08212:3112:0:1","Durlach Breit","49.02075608","8.47785948","0100","","","Pde:08212:3112"
"de:08212:3112:0:2","Durlach Breit","49.02077964","8.47820982","0100","","","Pde:08212:3112"
"de:08212:3114:0:1","Durlach Ochsentorstraße","49.00130012","8.47333197","0100","","","Pde:08212:3114"
"de:08212:3114:0:2","Durlach Ochsentorstraße","49.00126476","8.47375418","0100","","","Pde:08212:3114"
"de:08212:3115:0:1","Hagsfeld Nord","49.03462161","8.46013572","0100","","","Pde:08212:3115"
"de:08212:3115:0:2","Hagsfeld Nord","49.03419168","8.46015368","0100","","","Pde:08212:3115"
"de:08212:3116:0:1","Hagsfeld Schwetzinger Straße","49.03108197","8.45885113","0100","","","Pde:08212:3116"
"de:08212:3116:0:2","Hagsfeld Schwetzinger Straße","49.03145302","8.45912062","0100","","","Pde:08212:3116"
